Id,accommodates,bathrooms,bedrooms,beds,cleaning_fee,minimum_nights,number_of_reviews,review_scores_location,instant_bookable,property_type_Apartment,property_type_House,property_type_Other,property_type_Villa,room_type_Entire home/apt,room_type_Private room,room_type_Shared room,cancellation_policy_flexible,cancellation_policy_moderate,cancellation_policy_strict,area_Manly,area_Pittwater,area_Warringah
608,-0.6904633812044156,-0.5771223250333126,-0.8274054165989805,-0.9012145313539773,-0.881689526772604,-0.23469550337734696,-0.16707198080973645,0.9030899869919435,0,0,0,1,0,0,1,0,1,0,0,1,0,0
609,-1.0618783741837572,-0.5771223250333126,-0.8274054165989805,-0.9012145313539773,-0.881689526772604,-0.32273505067756625,-0.43678143771228256,1.0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
610,-0.6904633812044156,-0.5771223250333126,-0.8274054165989805,-0.9012145313539773,-0.17843847767870732,-0.1466559560771277,-0.03221725235846341,0.9542425094393249,1,1,0,0,0,0,1,0,0,1,0,1,0,0
611,0.052366604754267486,-0.5771223250333126,0.14169634045731783,-0.20671721644739116,0.17318704686824107,0.20550223312374943,-0.5042088019379191,1.0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
612,-0.6904633812044156,-0.5771223250333126,-0.8274054165989805,-0.9012145313539773,-0.03778826785992796,-0.23469550337734696,0.10263747609280964,1.0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
613,-0.6904633812044156,-0.5771223250333126,-0.8274054165989805,-0.9012145313539773,-0.881689526772604,-0.32273505067756625,-0.5042088019379191,1.0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
614,-0.6904633812044156,0.2763056691279178,-0.8274054165989805,-0.9012145313539773,-0.881689526772604,-0.23469550337734696,1.5186121248311766,1.0,0,0,1,0,0,1,0,0,0,0,1,0,1,0
615,-0.6904633812044156,-0.5771223250333126,-0.8274054165989805,-0.9012145313539773,-0.38941379240687635,-0.23469550337734696,1.5186121248311766,1.0,1,0,1,0,0,0,1,0,0,1,0,0,0,1
616,-0.6904633812044156,-0.5771223250333126,-0.8274054165989805,-0.9012145313539773,-0.17843847767870732,-0.23469550337734696,-0.369354073486646,1.0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
617,-0.6904633812044156,-0.5771223250333126,-1.7965071736552787,-0.9012145313539773,-0.881689526772604,-0.1466559560771277,-0.5042088019379191,1.0,1,0,1,0,0,0,1,0,0,1,0,0,0,1
618,0.7951965907129506,1.1297336632891484,2.079899854569914,1.1822774133657812,0.17318704686824107,-0.32273505067756625,-0.5042088019379191,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
619,1.1666115836922921,1.1297336632891484,2.079899854569914,1.1822774133657812,0.24351215177763075,-0.23469550337734696,0.8443384825748114,1.0,1,1,0,0,0,1,0,0,0,0,1,0,1,0
620,1.538026576671634,1.9831616574503788,2.079899854569914,1.1822774133657812,2.6345657186968796,-0.05861640877690841,-0.5042088019379191,1.0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
621,-0.31904838822507403,-0.5771223250333126,-0.8274054165989805,-0.9012145313539773,0.17318704686824107,-0.23469550337734696,0.3723469329953557,1.0,1,1,0,0,0,1,0,0,0,1,0,0,0,1
622,-0.6904633812044156,-0.5771223250333126,-0.8274054165989805,-0.9012145313539773,-0.881689526772604,-0.32273505067756625,3.945997236954091,1.0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
623,-0.6904633812044156,-0.5771223250333126,-0.8274054165989805,-0.9012145313539773,0.37009734061453214,-0.32273505067756625,-0.5042088019379191,1.0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
624,-0.31904838822507403,1.9831616574503788,-0.8274054165989805,-0.20671721644739116,-0.17843847767870732,-0.23469550337734696,3.136868866246453,0.9542425094393249,0,0,0,0,1,0,1,0,1,0,0,1,0,0
625,0.052366604754267486,0.2763056691279178,0.14169634045731783,-0.20671721644739116,0.5248125714151894,0.20550223312374943,-0.43678143771228256,1.0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
626,-0.6904633812044156,-0.5771223250333126,-0.8274054165989805,-0.9012145313539773,-0.881689526772604,-0.32273505067756625,-0.43678143771228256,0.9030899869919435,0,0,0,0,1,0,1,0,0,1,0,0,1,0
627,0.423781597733609,1.9831616574503788,1.110798097513616,1.1822774133657812,2.437655424950589,-0.1466559560771277,-0.09964461658409993,0.9542425094393249,1,0,1,0,0,1,0,0,1,0,0,0,1,0
628,2.6522715556096585,2.836589651611609,3.0490016116262124,3.26576935808554,1.931314669602983,-0.23469550337734696,-0.369354073486646,1.0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
629,-0.31904838822507403,-0.5771223250333126,-0.8274054165989805,-0.20671721644739116,-0.881689526772604,-0.1466559560771277,0.5746290256722653,1.0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
630,0.052366604754267486,-0.5771223250333126,0.14169634045731783,-0.20671721644739116,1.2280636205090862,0.029423138523310872,-0.5042088019379191,1.0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
631,-0.31904838822507403,-0.5771223250333126,-0.8274054165989805,-0.20671721644739116,0.3841623615964101,-0.32273505067756625,5.024835064564276,1.0,1,0,1,0,0,1,0,0,0,1,0,0,0,1
632,-0.6904633812044156,-0.5771223250333126,-0.8274054165989805,-0.9012145313539773,-0.38941379240687635,-0.32273505067756625,-0.09964461658409993,1.0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
633,-0.6904633812044156,-0.5771223250333126,-0.8274054165989805,-0.9012145313539773,-0.881689526772604,-0.23469550337734696,-0.5042088019379191,1.0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
634,0.7951965907129506,1.1297336632891484,2.079899854569914,1.1822774133657812,4.60366865615979,-0.1466559560771277,-0.5042088019379191,1.0,1,0,1,0,0,1,0,0,0,0,1,0,0,1
635,0.052366604754267486,-0.5771223250333126,-0.8274054165989805,-0.20671721644739116,-0.17843847767870732,-0.32273505067756625,-0.23449934503537298,1.0,1,1,0,0,0,1,0,0,0,0,1,1,0,0
636,-0.6904633812044156,-0.5771223250333126,-1.7965071736552787,-0.9012145313539773,0.3138372566870204,-0.23469550337734696,1.046620575251721,1.0,1,1,0,0,0,1,0,0,0,0,1,1,0,0
637,-0.6904633812044156,-0.5771223250333126,-0.8274054165989805,-0.9012145313539773,-0.881689526772604,-0.1466559560771277,-0.5042088019379191,1.0,1,1,0,0,0,0,1,0,1,0,0,1,0,0
638,-0.31904838822507403,-0.5771223250333126,-0.8274054165989805,-0.9012145313539773,0.24351215177763075,0.029423138523310872,-0.16707198080973645,1.0,0,1,0,0,0,1,0,0,0,0,1,1,0,0
639,-0.31904838822507403,0.2763056691279178,0.14169634045731783,-0.20671721644739116,1.3687138303278656,0.8217790642252844,-0.43678143771228256,1.0,0,0,1,0,0,1,0,0,0,0,1,1,0,0
640,0.052366604754267486,-0.5771223250333126,0.14169634045731783,-0.20671721644739116,1.2280636205090862,-0.23469550337734696,0.9791932110260845,1.0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
641,-0.6904633812044156,-0.5771223250333126,-0.8274054165989805,-0.9012145313539773,-0.17843847767870732,-0.05861640877690841,0.23749220454408268,1.0,1,1,0,0,0,1,0,0,0,1,0,0,0,1
642,0.423781597733609,1.1297336632891484,1.110798097513616,0.48778009845919507,0.5248125714151894,-0.05861640877690841,-0.16707198080973645,1.0,0,1,0,0,0,1,0,0,0,0,1,1,0,0
643,0.7951965907129506,1.1297336632891484,1.110798097513616,0.48778009845919507,-0.881689526772604,0.9978581588257229,-0.5042088019379191,1.0,1,0,1,0,0,1,0,0,0,1,0,0,0,1
644,0.052366604754267486,1.9831616574503788,0.14169634045731783,0.48778009845919507,1.3546488093459876,-0.23469550337734696,0.7094837541235384,1.0,1,0,1,0,0,1,0,0,0,1,0,0,1,0
645,-0.6904633812044156,-0.5771223250333126,-0.8274054165989805,-0.9012145313539773,-0.881689526772604,-0.23469550337734696,-0.5042088019379191,1.0,1,1,0,0,0,0,1,0,1,0,0,1,0,0
646,0.052366604754267486,-0.5771223250333126,0.14169634045731783,0.48778009845919507,0.8061129910527481,-0.23469550337734696,0.3723469329953557,1.0,1,1,0,0,0,1,0,0,0,0,1,0,1,0
647,0.7951965907129506,-0.5771223250333126,0.14169634045731783,1.1822774133657812,0.3841623615964101,-0.23469550337734696,4.013424601179728,1.0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
648,13.423306352010563,-0.5771223250333126,0.14169634045731783,-0.20671721644739116,0.6654627812339688,-0.23469550337734696,-0.43678143771228256,1.0,1,1,0,0,0,1,0,0,0,0,1,0,1,0
649,2.280856562630317,1.1297336632891484,2.079899854569914,2.5712720431789537,2.6345657186968796,-0.23469550337734696,-0.5042088019379191,1.0,1,0,1,0,0,1,0,0,0,0,1,0,0,1
650,-0.6904633812044156,-0.5771223250333126,-0.8274054165989805,-0.9012145313539773,-0.881689526772604,-0.23469550337734696,0.5072016614466288,1.0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
651,-0.31904838822507403,-0.5771223250333126,0.14169634045731783,-0.20671721644739116,-0.881689526772604,0.46962087502440725,-0.5042088019379191,1.0,1,1,0,0,0,1,0,0,1,0,0,0,0,1
652,0.052366604754267486,-0.5771223250333126,0.14169634045731783,-0.20671721644739116,-0.881689526772604,-0.23469550337734696,-0.369354073486646,1.0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
653,-0.6904633812044156,-0.5771223250333126,-0.8274054165989805,-0.9012145313539773,0.3138372566870204,-0.1466559560771277,3.2042962304720897,1.0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
654,0.052366604754267486,-0.5771223250333126,0.14169634045731783,0.48778009845919507,0.018471816067583774,-0.1466559560771277,-0.5042088019379191,1.0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
655,-0.6904633812044156,-0.5771223250333126,-0.8274054165989805,-0.9012145313539773,-0.5722590651712895,-0.05861640877690841,-0.5042088019379191,1.0,1,1,0,0,0,0,1,0,1,0,0,0,0,1
656,0.7951965907129506,0.2763056691279178,1.110798097513616,0.48778009845919507,1.3687138303278656,-0.1466559560771277,-0.5042088019379191,1.0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
657,-0.6904633812044156,-0.5771223250333126,-0.8274054165989805,-0.9012145313539773,-0.17843847767870732,-0.23469550337734696,-0.369354073486646,1.0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
658,-0.6904633812044156,-0.5771223250333126,-0.8274054165989805,-0.9012145313539773,-0.881689526772604,0.20550223312374943,-0.5042088019379191,1.0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
659,-0.6904633812044156,-0.5771223250333126,-0.8274054165989805,-0.9012145313539773,-0.670714212044435,-0.23469550337734696,1.181475303702994,1.0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
660,0.423781597733609,-0.5771223250333126,0.14169634045731783,0.48778009845919507,-0.17843847767870732,0.029423138523310872,-0.3019267092610095,1.0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
661,0.052366604754267486,-0.5771223250333126,0.14169634045731783,-0.20671721644739116,0.17318704686824107,-0.23469550337734696,-0.3019267092610095,0.9542425094393249,1,1,0,0,0,1,0,0,1,0,0,1,0,0
662,-1.0618783741837572,-0.5771223250333126,-0.8274054165989805,-0.9012145313539773,-0.881689526772604,-0.32273505067756625,0.03521011186717311,1.0,1,1,0,0,0,0,1,0,1,0,0,0,0,1
663,0.7951965907129506,-0.5771223250333126,1.110798097513616,0.48778009845919507,2.6345657186968796,-0.23469550337734696,-0.3019267092610095,1.0,0,0,1,0,0,1,0,0,0,0,1,0,1,0
664,0.052366604754267486,1.1297336632891484,1.110798097513616,0.48778009845919507,-0.881689526772604,-0.1466559560771277,-0.369354073486646,1.0,1,1,0,0,0,1,0,0,1,0,0,0,0,1
665,0.7951965907129506,1.1297336632891484,1.110798097513616,0.48778009845919507,3.7597673972471144,-0.1466559560771277,-0.23449934503537298,1.0,1,0,1,0,0,1,0,0,0,0,1,1,0,0
666,0.052366604754267486,1.1297336632891484,0.14169634045731783,-0.20671721644739116,-0.17843847767870732,-0.32273505067756625,-0.5042088019379191,1.0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
667,0.052366604754267486,0.2763056691279178,0.14169634045731783,0.48778009845919507,0.24351215177763075,-0.23469550337734696,-0.23449934503537298,1.0,1,1,0,0,0,1,0,0,0,0,1,0,0,1
668,-0.6904633812044156,-0.5771223250333126,-0.8274054165989805,-0.9012145313539773,-0.881689526772604,-0.32273505067756625,-0.5042088019379191,1.0,1,1,0,0,0,0,1,0,0,1,0,1,0,0
669,-0.6904633812044156,-0.5771223250333126,-0.8274054165989805,-1.5957118462605635,-0.6003891071350453,-0.23469550337734696,0.9791932110260845,1.0,1,1,0,0,0,1,0,0,0,1,0,1,0,0
670,0.423781597733609,-0.5771223250333126,1.110798097513616,1.8767747282723675,-0.6003891071350453,-0.32273505067756625,-0.3019267092610095,1.0,1,1,0,0,0,1,0,0,0,1,0,0,0,1
671,0.423781597733609,-0.5771223250333126,1.110798097513616,1.8767747282723675,0.5248125714151894,15.612423010662122,-0.43678143771228256,1.0,0,1,0,0,0,1,0,0,0,0,1,1,0,0
672,0.7951965907129506,3.6900176457728393,2.079899854569914,1.1822774133657812,-0.881689526772604,0.20550223312374943,-0.5042088019379191,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
673,-1.0618783741837572,-0.5771223250333126,-0.8274054165989805,-0.9012145313539773,-0.881689526772604,0.029423138523310872,-0.3019267092610095,1.0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
674,0.7951965907129506,1.1297336632891484,1.110798097513616,1.1822774133657812,1.2280636205090862,0.029423138523310872,-0.5042088019379191,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
675,-0.6904633812044156,1.1297336632891484,0.14169634045731783,-0.9012145313539773,-0.881689526772604,0.029423138523310872,-0.43678143771228256,1.0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
676,-0.6904633812044156,-0.5771223250333126,-0.8274054165989805,-0.9012145313539773,-0.881689526772604,-0.32273505067756625,-0.5042088019379191,1.0,0,0,1,0,0,0,0,1,1,0,0,1,0,0
677,0.7951965907129506,-0.5771223250333126,0.14169634045731783,0.48778009845919507,-0.03778826785992796,-0.32273505067756625,1.4511847606055401,0.9542425094393249,0,1,0,0,0,1,0,0,0,0,1,0,0,1
678,0.423781597733609,0.2763056691279178,1.110798097513616,0.48778009845919507,-0.881689526772604,0.029423138523310872,-0.5042088019379191,1.0,1,0,1,0,0,1,0,0,0,0,1,0,1,0
679,-0.6904633812044156,-0.5771223250333126,-0.8274054165989805,-0.9012145313539773,-0.45973889731626605,-0.1466559560771277,-0.23449934503537298,1.0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
680,-0.31904838822507403,-0.5771223250333126,-1.7965071736552787,-0.20671721644739116,0.24351215177763075,-0.23469550337734696,-0.5042088019379191,1.0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
681,-1.0618783741837572,-0.5771223250333126,-0.8274054165989805,-0.9012145313539773,-0.881689526772604,-0.32273505067756625,-0.43678143771228256,1.0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
682,1.1666115836922921,1.1297336632891484,2.079899854569914,1.8767747282723675,1.2280636205090862,-0.1466559560771277,-0.5042088019379191,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
683,-1.0618783741837572,-0.5771223250333126,-0.8274054165989805,-0.9012145313539773,-0.881689526772604,0.38158132772418796,-0.5042088019379191,1.0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
684,-0.6904633812044156,-0.5771223250333126,-0.8274054165989805,-0.9012145313539773,-0.5300640022256558,-0.23469550337734696,-0.03221725235846341,1.0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
685,-0.6904633812044156,-0.5771223250333126,-0.8274054165989805,-0.9012145313539773,-0.881689526772604,0.20550223312374943,0.03521011186717311,1.0,0,1,0,0,0,0,1,0,0,0,1,1,0,0
686,0.052366604754267486,-0.5771223250333126,0.14169634045731783,-0.20671721644739116,0.5248125714151894,-0.23469550337734696,-0.16707198080973645,1.0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
687,-0.6904633812044156,-0.5771223250333126,-0.8274054165989805,-0.9012145313539773,-0.6144541281169233,-0.32273505067756625,0.9791932110260845,0.9542425094393249,1,0,0,1,0,0,1,0,0,1,0,0,0,1
688,0.052366604754267486,-0.5771223250333126,0.14169634045731783,-0.20671721644739116,-0.881689526772604,0.029423138523310872,-0.5042088019379191,1.0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
689,-0.6904633812044156,-0.5771223250333126,-0.8274054165989805,-0.9012145313539773,-0.31908868749748664,0.2935417804239687,-0.5042088019379191,1.0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
690,0.7951965907129506,0.2763056691279178,0.14169634045731783,1.1822774133657812,1.2280636205090862,-0.23469550337734696,-0.5042088019379191,1.0,1,1,0,0,0,1,0,0,0,0,1,0,1,0
691,-0.6904633812044156,-0.5771223250333126,-0.8274054165989805,-0.9012145313539773,-0.17843847767870732,-0.23469550337734696,0.03521011186717311,1.0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
692,0.052366604754267486,-0.5771223250333126,0.14169634045731783,-0.20671721644739116,-0.17843847767870732,-0.1466559560771277,-0.23449934503537298,1.0,1,1,0,0,0,1,0,0,1,0,0,1,0,0
693,-0.6904633812044156,-0.5771223250333126,-0.8274054165989805,-0.9012145313539773,-0.881689526772604,0.029423138523310872,-0.369354073486646,0.9542425094393249,0,1,0,0,0,0,1,0,1,0,0,0,0,1
694,0.052366604754267486,-0.5771223250333126,0.14169634045731783,0.48778009845919507,0.17318704686824107,0.20550223312374943,-0.43678143771228256,1.0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
695,0.052366604754267486,-0.5771223250333126,0.14169634045731783,-0.20671721644739116,-0.03778826785992796,-0.1466559560771277,-0.5042088019379191,1.0,1,1,0,0,0,1,0,0,1,0,0,1,0,0
696,-0.6904633812044156,-0.5771223250333126,-0.8274054165989805,-0.9012145313539773,-0.7972994008813364,-0.32273505067756625,-0.43678143771228256,1.0,1,1,0,0,0,0,1,0,1,0,0,0,0,1
697,-1.0618783741837572,1.1297336632891484,-0.8274054165989805,-0.9012145313539773,-0.6003891071350453,-0.23469550337734696,-0.23449934503537298,1.0,1,0,0,1,0,0,1,0,0,0,1,1,0,0
698,0.052366604754267486,1.1297336632891484,0.14169634045731783,-0.20671721644739116,1.2280636205090862,-0.23469550337734696,-0.43678143771228256,1.0,0,1,0,0,0,1,0,0,0,0,1,1,0,0
699,0.052366604754267486,-0.5771223250333126,0.14169634045731783,-0.20671721644739116,-0.881689526772604,-0.1466559560771277,-0.43678143771228256,1.0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
700,0.052366604754267486,1.1297336632891484,0.14169634045731783,-0.20671721644739116,-0.31908868749748664,-0.05861640877690841,-0.3019267092610095,0.9542425094393249,0,1,0,0,0,1,0,0,1,0,0,0,0,1
701,-0.6904633812044156,-0.5771223250333126,0.14169634045731783,-0.20671721644739116,-0.4878689392800219,-0.32273505067756625,-0.43678143771228256,1.0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
702,0.052366604754267486,1.1297336632891484,0.14169634045731783,-0.20671721644739116,1.931314669602983,-0.23469550337734696,0.7094837541235384,1.0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
703,0.052366604754267486,-0.5771223250333126,0.14169634045731783,-0.20671721644739116,-0.17843847767870732,0.20550223312374943,-0.5042088019379191,1.0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
